customer_id,name,gender,city,signup_date
1220,Customer_1220,Female,Kathmandu,2022-02-10
1221,Customer_1221,Female,Lalitpur,2021-02-20
1222,Customer_1222,Female,Bhaktapur,2022-01-17
1223,Customer_1223,Male,Bhaktapur,2023-04-18
1224,Customer_1224,Female,Bhaktapur,2021-10-15
1225,Customer_1225,Female,Kathmandu,2023-06-09
1226,Customer_1226,Male,Lalitpur,2021-11-04
1227,Customer_1227,Female,Bhaktapur,2021-10-03
1228,Customer_1228,Female,Kathmandu,2021-07-12
1229,Customer_1229,Female,Lalitpur,2023-04-24
1230,Customer_1230,Female,Pokhara,2023-02-17
1231,Customer_1231,Female,Kathmandu,2022-06-12
1232,Customer_1232,Male,Kathmandu,2021-11-15
1233,Customer_1233,Female,Lalitpur,2023-03-11
1234,Customer_1234,Male,Lalitpur,2021-07-17
1235,Customer_1235,Male,Kathmandu,2021-09-13
1236,Customer_1236,Male,Pokhara,2021-02-21
1237,Customer_1237,Female,Lalitpur,2021-10-08
1238,Customer_1238,Female,Pokhara,2022-06-02
1239,Customer_1239,Female,Kathmandu,2022-11-29
1240,Customer_1240,Male,Lalitpur,2022-01-17
1241,Customer_1241,Female,Pokhara,2021-07-01
1242,Customer_1242,Female,Bhaktapur,2021-12-19
1243,Customer_1243,Male,Bhaktapur,2023-02-06
1244,Customer_1244,Male,Bhaktapur,2021-01-29
1245,Customer_1245,Female,Kathmandu,2021-06-16
1246,Customer_1246,Male,Lalitpur,2022-10-25
1247,Customer_1247,Male,Lalitpur,2021-10-03
1248,Customer_1248,Female,Kathmandu,2023-06-05
1249,Customer_1249,Male,Pokhara,2021-05-16
1250,Customer_1250,Male,Kathmandu,2021-08-18
1251,Customer_1251,Female,Bhaktapur,2022-12-31
1252,Customer_1252,Female,Pokhara,2022-01-21
1253,Customer_1253,Female,Pokhara,2021-09-16
1254,Customer_1254,Male,Pokhara,2021-11-06
1255,Customer_1255,Female,Kathmandu,2021-01-08
1256,Customer_1256,Female,Bhaktapur,2021-11-02
1257,Customer_1257,Male,Pokhara,2021-03-07
1258,Customer_1258,Female,Bhaktapur,2022-10-18
1259,Customer_1259,Female,Bhaktapur,2021-09-25
1260,Customer_1260,Female,Lalitpur,2021-06-03
1261,Customer_1261,Male,Kathmandu,2023-04-05
1262,Customer_1262,Female,Bhaktapur,2022-11-29
1263,Customer_1263,Male,Kathmandu,2022-11-03
1264,Customer_1264,Female,Bhaktapur,2021-09-23
1265,Customer_1265,Female,Pokhara,2022-02-02
1266,Customer_1266,Male,Lalitpur,2021-12-18
1267,Customer_1267,Male,Pokhara,2022-11-19
1268,Customer_1268,Female,Bhaktapur,2023-05-16
1269,Customer_1269,Male,Lalitpur,2021-10-28
1270,Customer_1270,Male,Pokhara,2021-05-12
1271,Customer_1271,Female,Lalitpur,2022-11-28
1272,Customer_1272,Female,Kathmandu,2021-08-16
1273,Customer_1273,Female,Lalitpur,2023-02-02
1274,Customer_1274,Female,Pokhara,2023-03-19
1275,Customer_1275,Female,Bhaktapur,2021-09-24
1276,Customer_1276,Female,Pokhara,2023-05-22
1277,Customer_1277,Male,Pokhara,2021-02-24
1278,Customer_1278,Male,Pokhara,2021-07-19
1279,Customer_1279,Male,Pokhara,2022-06-27
1280,Customer_1280,Female,Pokhara,2021-02-25
1281,Customer_1281,Male,Lalitpur,2021-07-25
1282,Customer_1282,Female,Pokhara,2022-08-07
1283,Customer_1283,Female,Lalitpur,2021-11-20
1284,Customer_1284,Male,Kathmandu,2022-05-15
1285,Customer_1285,Female,Lalitpur,2021-11-17
1286,Customer_1286,Male,Kathmandu,2022-04-08
1287,Customer_1287,Female,Lalitpur,2023-02-19
1288,Customer_1288,Male,Lalitpur,2022-05-17
1289,Customer_1289,Male,Lalitpur,2022-09-22
1290,Customer_1290,Female,Pokhara,2022-02-18
1291,Customer_1291,Female,Pokhara,2022-01-28
1292,Customer_1292,Male,Kathmandu,2022-07-01
1293,Customer_1293,Male,Bhaktapur,2021-01-15
1294,Customer_1294,Female,Lalitpur,2021-01-19
1295,Customer_1295,Male,Lalitpur,2021-08-20
1296,Customer_1296,Female,Bhaktapur,2021-05-13
1297,Customer_1297,Male,Pokhara,2022-05-31
1298,Customer_1298,Female,Lalitpur,2021-03-08
1299,Customer_1299,Male,Bhaktapur,2021-10-25
1300,Customer_1300,Female,Bhaktapur,2022-03-21
1301,Customer_1301,Male,Bhaktapur,2022-05-17
1302,Customer_1302,Female,Lalitpur,2021-06-18
1303,Customer_1303,Female,Kathmandu,2021-08-22
1304,Customer_1304,Male,Lalitpur,2021-08-05
1305,Customer_1305,Male,Lalitpur,2021-05-07
1306,Customer_1306,Female,Kathmandu,2022-01-20
1307,Customer_1307,Female,Kathmandu,2022-09-01
1308,Customer_1308,Male,Kathmandu,2022-11-01
1309,Customer_1309,Male,Kathmandu,2022-12-08
1310,Customer_1310,Male,Pokhara,2022-03-31
1311,Customer_1311,Female,Kathmandu,2022-07-15
1312,Customer_1312,Female,Pokhara,2022-12-20
1313,Customer_1313,Male,Lalitpur,2022-12-13
1314,Customer_1314,Male,Bhaktapur,2022-03-07
1315,Customer_1315,Male,Bhaktapur,2022-09-30
1316,Customer_1316,Male,Pokhara,2023-05-01
1317,Customer_1317,Male,Kathmandu,2021-10-17
1318,Customer_1318,Male,Kathmandu,2022-05-25
1319,Customer_1319,Male,Lalitpur,2023-03-08
1320,Customer_1320,Female,Lalitpur,2022-01-02
1321,Customer_1321,Female,Bhaktapur,2021-06-14
1322,Customer_1322,Male,Pokhara,2021-08-01
1323,Customer_1323,Female,Bhaktapur,2021-08-29
1324,Customer_1324,Male,Kathmandu,2022-11-19
1325,Customer_1325,Male,Kathmandu,2023-05-06
1326,Customer_1326,Female,Lalitpur,2021-04-03
1327,Customer_1327,Male,Kathmandu,2021-09-20
1328,Customer_1328,Male,Pokhara,2021-10-31
1329,Customer_1329,Female,Pokhara,2021-02-21
1330,Customer_1330,Male,Lalitpur,2023-06-15
1331,Customer_1331,Male,Bhaktapur,2022-01-04
1332,Customer_1332,Female,Pokhara,2023-01-27
1333,Customer_1333,Male,Kathmandu,2023-05-22
1334,Customer_1334,Male,Kathmandu,2023-05-23
1335,Customer_1335,Male,Lalitpur,2021-12-03
1336,Customer_1336,Female,Pokhara,2022-09-29
1337,Customer_1337,Female,Kathmandu,2022-01-17
1338,Customer_1338,Female,Lalitpur,2021-04-27
1339,Customer_1339,Female,Pokhara,2022-04-13
1340,Customer_1340,Female,Pokhara,2022-12-08
1341,Customer_1341,Female,Pokhara,2022-10-27
1342,Customer_1342,Male,Kathmandu,2021-05-16
1343,Customer_1343,Male,Lalitpur,2021-04-17
1344,Customer_1344,Female,Pokhara,2023-04-02
1345,Customer_1345,Female,Lalitpur,2022-09-18
1346,Customer_1346,Female,Bhaktapur,2022-09-19
1347,Customer_1347,Male,Lalitpur,2022-05-10
1348,Customer_1348,Female,Kathmandu,2022-02-26
1349,Customer_1349,Female,Kathmandu,2021-03-06
1350,Customer_1350,Female,Bhaktapur,2021-01-13
1351,Customer_1351,Male,Bhaktapur,2022-06-16
1352,Customer_1352,Male,Pokhara,2022-11-09
1353,Customer_1353,Male,Pokhara,2021-12-21
1354,Customer_1354,Female,Lalitpur,2023-05-10
1355,Customer_1355,Male,Kathmandu,2022-10-21
1356,Customer_1356,Male,Pokhara,2023-05-23
1357,Customer_1357,Female,Lalitpur,2021-03-18
1358,Customer_1358,Female,Bhaktapur,2021-09-04
1359,Customer_1359,Female,Bhaktapur,2021-02-21
1360,Customer_1360,Male,Pokhara,2022-02-17
1361,Customer_1361,Male,Kathmandu,2022-04-16
1362,Customer_1362,Female,Pokhara,2021-04-01
1363,Customer_1363,Female,Pokhara,2021-11-20
1364,Customer_1364,Male,Pokhara,2023-02-03
1365,Customer_1365,Male,Kathmandu,2022-02-18
1366,Customer_1366,Female,Kathmandu,2022-07-25
1367,Customer_1367,Male,Kathmandu,2023-03-22
1368,Customer_1368,Female,Lalitpur,2022-11-02
1369,Customer_1369,Female,Bhaktapur,2022-01-08
1370,Customer_1370,Male,Lalitpur,2023-05-15
1371,Customer_1371,Female,Bhaktapur,2022-07-28
1372,Customer_1372,Female,Bhaktapur,2023-01-04
1373,Customer_1373,Female,Kathmandu,2021-04-10
1374,Customer_1374,Male,Kathmandu,2021-12-16
1375,Customer_1375,Female,Bhaktapur,2022-07-15
1376,Customer_1376,Female,Kathmandu,2021-02-16
1377,Customer_1377,Male,Pokhara,2021-05-24
1378,Customer_1378,Female,Kathmandu,2021-09-18
1379,Customer_1379,Male,Lalitpur,2021-05-04
1380,Customer_1380,Female,Lalitpur,2022-04-14
1381,Customer_1381,Male,Bhaktapur,2021-04-21
1382,Customer_1382,Female,Kathmandu,2022-10-11
1383,Customer_1383,Male,Pokhara,2022-04-14
1384,Customer_1384,Male,Pokhara,2021-01-05
1385,Customer_1385,Male,Pokhara,2023-05-09
1386,Customer_1386,Female,Lalitpur,2022-12-10
1387,Customer_1387,Male,Lalitpur,2021-04-17
1388,Customer_1388,Female,Bhaktapur,2022-06-01
1389,Customer_1389,Female,Pokhara,2022-09-16
1390,Customer_1390,Male,Bhaktapur,2022-02-12
1391,Customer_1391,Female,Bhaktapur,2022-04-09
1392,Customer_1392,Male,Lalitpur,2022-02-27
1393,Customer_1393,Female,Bhaktapur,2022-12-30
1394,Customer_1394,Male,Lalitpur,2021-08-03
1395,Customer_1395,Female,Bhaktapur,2022-11-20
1396,Customer_1396,Male,Lalitpur,2022-05-31
1397,Customer_1397,Female,Kathmandu,2023-02-19
1398,Customer_1398,Female,Pokhara,2022-08-20
1399,Customer_1399,Female,Bhaktapur,2023-06-18
1400,Customer_1400,Female,Kathmandu,2022-06-20
1401,Customer_1401,Male,Kathmandu,2022-01-26
1402,Customer_1402,Male,Kathmandu,2022-11-18
1403,Customer_1403,Male,Lalitpur,2021-10-01
1404,Customer_1404,Male,Bhaktapur,2022-12-01
1405,Customer_1405,Female,Lalitpur,2023-05-10
1406,Customer_1406,Male,Bhaktapur,2021-07-28
1407,Customer_1407,Male,Bhaktapur,2023-04-14
1408,Customer_1408,Female,Kathmandu,2022-09-23
1409,Customer_1409,Male,Pokhara,2021-09-01
1410,Customer_1410,Female,Kathmandu,2022-01-26
1411,Customer_1411,Female,Pokhara,2023-03-19
1412,Customer_1412,Female,Kathmandu,2021-01-14
1413,Customer_1413,Female,Lalitpur,2022-09-28
1414,Customer_1414,Female,Lalitpur,2022-10-11
1415,Customer_1415,Female,Lalitpur,2023-03-06
1416,Customer_1416,Male,Bhaktapur,2022-04-05
1417,Customer_1417,Male,Kathmandu,2021-07-11
1418,Customer_1418,Male,Kathmandu,2022-01-22
1419,Customer_1419,Male,Pokhara,2021-10-13
1420,Customer_1420,Female,Lalitpur,2021-06-14
1421,Customer_1421,Female,Kathmandu,2021-12-05
1422,Customer_1422,Female,Lalitpur,2021-02-10
1423,Customer_1423,Male,Bhaktapur,2022-09-04
1424,Customer_1424,Male,Bhaktapur,2022-05-18
1425,Customer_1425,Female,Kathmandu,2023-03-14
1426,Customer_1426,Female,Lalitpur,2021-07-08
1427,Customer_1427,Male,Lalitpur,2022-03-02
1428,Customer_1428,Female,Kathmandu,2021-12-24
1429,Customer_1429,Male,Lalitpur,2022-11-11
1430,Customer_1430,Female,Bhaktapur,2022-01-05
1431,Customer_1431,Female,Lalitpur,2023-02-10
1432,Customer_1432,Female,Kathmandu,2021-04-28
1433,Customer_1433,Female,Pokhara,2021-09-04
1434,Customer_1434,Male,Kathmandu,2022-11-30
1435,Customer_1435,Female,Pokhara,2023-03-27
1436,Customer_1436,Male,Pokhara,2021-09-20
1437,Customer_1437,Female,Kathmandu,2022-06-14
1438,Customer_1438,Female,Pokhara,2022-05-14
1439,Customer_1439,Male,Bhaktapur,2022-10-30
1440,Customer_1440,Male,Bhaktapur,2022-06-11
1441,Customer_1441,Male,Kathmandu,2021-06-21
1442,Customer_1442,Male,Kathmandu,2021-08-04
1443,Customer_1443,Male,Pokhara,2023-05-06
1444,Customer_1444,Male,Lalitpur,2022-07-05
1445,Customer_1445,Female,Kathmandu,2023-02-04
1446,Customer_1446,Male,Kathmandu,2022-04-16
1447,Customer_1447,Female,Kathmandu,2021-03-31
1448,Customer_1448,Male,Kathmandu,2021-07-02
1449,Customer_1449,Female,Kathmandu,2022-08-12
1450,Customer_1450,Male,Bhaktapur,2022-02-22
1451,Customer_1451,Female,Pokhara,2022-10-08
1452,Customer_1452,Female,Pokhara,2021-11-20
1453,Customer_1453,Male,Pokhara,2022-11-21
1454,Customer_1454,Male,Kathmandu,2022-10-19
1455,Customer_1455,Male,Kathmandu,2022-12-19
1456,Customer_1456,Male,Bhaktapur,2022-05-30
1457,Customer_1457,Male,Bhaktapur,2023-03-17
1458,Customer_1458,Female,Kathmandu,2021-10-16
1459,Customer_1459,Female,Pokhara,2022-02-09
1460,Customer_1460,Male,Pokhara,2021-06-10
1461,Customer_1461,Male,Lalitpur,2023-02-04
1462,Customer_1462,Female,Bhaktapur,2022-10-12
1463,Customer_1463,Male,Bhaktapur,2022-11-25
1464,Customer_1464,Female,Kathmandu,2022-07-21
1465,Customer_1465,Male,Kathmandu,2021-02-12
1466,Customer_1466,Male,Pokhara,2022-07-05
1467,Customer_1467,Male,Bhaktapur,2021-08-04
1468,Customer_1468,Female,Lalitpur,2022-02-27
1469,Customer_1469,Male,Lalitpur,2021-07-08
1470,Customer_1470,Male,Bhaktapur,2021-07-18
1471,Customer_1471,Male,Lalitpur,2022-11-19
1472,Customer_1472,Male,Pokhara,2022-10-23
1473,Customer_1473,Male,Bhaktapur,2022-11-19
1474,Customer_1474,Male,Bhaktapur,2021-04-11
1475,Customer_1475,Male,Pokhara,2021-12-05
1476,Customer_1476,Female,Lalitpur,2022-11-19
1477,Customer_1477,Male,Kathmandu,2021-10-19
1478,Customer_1478,Male,Lalitpur,2021-11-22
1479,Customer_1479,Female,Pokhara,2021-12-03
1480,Customer_1480,Female,Lalitpur,2022-08-03
1481,Customer_1481,Female,Bhaktapur,2022-03-15
1482,Customer_1482,Male,Kathmandu,2021-11-17
1483,Customer_1483,Male,Lalitpur,2022-12-31
1484,Customer_1484,Female,Bhaktapur,2023-05-11
1485,Customer_1485,Female,Lalitpur,2022-11-27
1486,Customer_1486,Female,Pokhara,2022-04-19
1487,Customer_1487,Female,Bhaktapur,2023-03-05
1488,Customer_1488,Female,Pokhara,2022-07-19
1489,Customer_1489,Male,Lalitpur,2022-10-24
1490,Customer_1490,Male,Bhaktapur,2023-05-30
1491,Customer_1491,Male,Lalitpur,2021-09-27
1492,Customer_1492,Male,Kathmandu,2021-01-20
1493,Customer_1493,Male,Pokhara,2023-02-27
1494,Customer_1494,Male,Kathmandu,2022-07-19
1495,Customer_1495,Female,Pokhara,2022-11-01
1496,Customer_1496,Male,Bhaktapur,2022-02-06
1497,Customer_1497,Male,Bhaktapur,2021-05-18
1498,Customer_1498,Female,Kathmandu,2022-02-11
1499,Customer_1499,Female,Kathmandu,2022-11-10
1500,Customer_1500,Male,Lalitpur,2023-02-15
1501,Customer_1501,Male,Pokhara,2021-06-13
1502,Customer_1502,Male,Lalitpur,2023-01-24
1503,Customer_1503,Female,Bhaktapur,2021-02-11
1504,Customer_1504,Male,Pokhara,2021-08-26
1505,Customer_1505,Male,Bhaktapur,2022-01-14
1506,Customer_1506,Male,Kathmandu,2022-11-16
1507,Customer_1507,Male,Bhaktapur,2022-02-02
1508,Customer_1508,Female,Pokhara,2021-02-17
1509,Customer_1509,Male,Bhaktapur,2021-04-16
1510,Customer_1510,Female,Bhaktapur,2022-08-16
1511,Customer_1511,Male,Pokhara,2022-11-01
1512,Customer_1512,Female,Bhaktapur,2022-08-25
1513,Customer_1513,Male,Bhaktapur,2022-01-21
1514,Customer_1514,Male,Pokhara,2021-12-28
1515,Customer_1515,Female,Pokhara,2023-03-23
1516,Customer_1516,Female,Kathmandu,2022-05-29
1517,Customer_1517,Male,Pokhara,2021-06-19
1518,Customer_1518,Male,Kathmandu,2022-06-11
1519,Customer_1519,Female,Lalitpur,2021-06-03
1520,Customer_1520,Male,Lalitpur,2022-01-06
1521,Customer_1521,Male,Lalitpur,2022-03-01
1522,Customer_1522,Female,Kathmandu,2022-05-09
1523,Customer_1523,Female,Pokhara,2021-08-04
1524,Customer_1524,Male,Pokhara,2021-01-23
1525,Customer_1525,Male,Kathmandu,2021-05-11
1526,Customer_1526,Male,Lalitpur,2022-10-07
1527,Customer_1527,Male,Lalitpur,2021-02-27
1528,Customer_1528,Male,Bhaktapur,2021-07-04
1529,Customer_1529,Female,Kathmandu,2023-06-19
1530,Customer_1530,Female,Kathmandu,2021-08-10
1531,Customer_1531,Female,Pokhara,2023-06-08
1532,Customer_1532,Female,Lalitpur,2021-08-13
1533,Customer_1533,Female,Lalitpur,2023-03-25
1534,Customer_1534,Male,Bhaktapur,2021-06-21
1535,Customer_1535,Female,Pokhara,2022-09-03
1536,Customer_1536,Male,Lalitpur,2022-01-23
1537,Customer_1537,Female,Lalitpur,2021-04-22
1538,Customer_1538,Male,Lalitpur,2022-06-20
1539,Customer_1539,Female,Lalitpur,2022-09-13
1540,Customer_1540,Male,Lalitpur,2022-05-03
1541,Customer_1541,Male,Kathmandu,2021-04-06
1542,Customer_1542,Female,Lalitpur,2022-09-10
1543,Customer_1543,Male,Pokhara,2022-06-19
1544,Customer_1544,Female,Bhaktapur,2023-06-15
1545,Customer_1545,Male,Pokhara,2021-08-23
1546,Customer_1546,Female,Pokhara,2021-12-25
1547,Customer_1547,Male,Pokhara,2021-05-18
1548,Customer_1548,Female,Pokhara,2023-02-24
1549,Customer_1549,Male,Kathmandu,2021-10-18
1550,Customer_1550,Female,Bhaktapur,2021-07-13
1551,Customer_1551,Male,Kathmandu,2022-08-15
1552,Customer_1552,Male,Kathmandu,2022-01-20
1553,Customer_1553,Male,Bhaktapur,2022-02-23
1554,Customer_1554,Female,Kathmandu,2021-06-08
1555,Customer_1555,Female,Bhaktapur,2021-09-25
1556,Customer_1556,Female,Bhaktapur,2022-09-19
1557,Customer_1557,Female,Pokhara,2023-02-13
1558,Customer_1558,Male,Pokhara,2022-07-20
1559,Customer_1559,Female,Lalitpur,2022-01-15
1560,Customer_1560,Female,Bhaktapur,2021-11-11
1561,Customer_1561,Female,Pokhara,2023-01-24
1562,Customer_1562,Male,Kathmandu,2023-02-05
1563,Customer_1563,Male,Pokhara,2023-03-13
1564,Customer_1564,Male,Kathmandu,2021-08-08
1565,Customer_1565,Female,Bhaktapur,2023-04-01
1566,Customer_1566,Male,Lalitpur,2022-02-03
1567,Customer_1567,Male,Kathmandu,2023-04-24
1568,Customer_1568,Male,Pokhara,2022-09-07
1569,Customer_1569,Female,Kathmandu,2021-03-07
1570,Customer_1570,Female,Lalitpur,2022-01-15
1571,Customer_1571,Male,Kathmandu,2023-01-12
1572,Customer_1572,Female,Pokhara,2022-09-21
1573,Customer_1573,Female,Kathmandu,2023-03-04
1574,Customer_1574,Male,Pokhara,2022-03-26
1575,Customer_1575,Male,Lalitpur,2023-05-21
1576,Customer_1576,Female,Lalitpur,2021-02-04
1577,Customer_1577,Male,Lalitpur,2022-11-22
1578,Customer_1578,Male,Bhaktapur,2021-09-02
1579,Customer_1579,Male,Lalitpur,2021-03-30
1580,Customer_1580,Female,Pokhara,2021-12-28
1581,Customer_1581,Female,Pokhara,2022-08-24
1582,Customer_1582,Male,Kathmandu,2023-01-25
1583,Customer_1583,Male,Kathmandu,2022-07-17
1584,Customer_1584,Female,Bhaktapur,2021-12-22
1585,Customer_1585,Female,Lalitpur,2022-09-13
1586,Customer_1586,Male,Pokhara,2022-02-18
1587,Customer_1587,Male,Bhaktapur,2021-06-29
1588,Customer_1588,Female,Kathmandu,2022-07-27
1589,Customer_1589,Male,Bhaktapur,2021-12-15
1590,Customer_1590,Male,Bhaktapur,2023-06-17
1591,Customer_1591,Female,Pokhara,2022-01-22
1592,Customer_1592,Female,Lalitpur,2023-02-15
1593,Customer_1593,Female,Pokhara,2022-11-29
1594,Customer_1594,Female,Kathmandu,2022-05-09
1595,Customer_1595,Male,Bhaktapur,2021-03-11
1596,Customer_1596,Female,Lalitpur,2022-11-25
1597,Customer_1597,Male,Bhaktapur,2022-02-27
1598,Customer_1598,Female,Kathmandu,2022-12-19
1599,Customer_1599,Female,Lalitpur,2021-10-22
1600,Customer_1600,Male,Pokhara,2022-11-21
1601,Customer_1601,Female,Kathmandu,2022-07-22
1602,Customer_1602,Male,Pokhara,2021-11-18
1603,Customer_1603,Female,Lalitpur,2022-08-11
1604,Customer_1604,Female,Lalitpur,2023-02-04
1605,Customer_1605,Male,Pokhara,2023-01-25
1606,Customer_1606,Male,Lalitpur,2023-01-24
1607,Customer_1607,Male,Bhaktapur,2021-07-31
1608,Customer_1608,Male,Lalitpur,2023-05-05
1609,Customer_1609,Male,Bhaktapur,2021-06-09
1610,Customer_1610,Male,Kathmandu,2021-03-22
1611,Customer_1611,Female,Kathmandu,2023-02-22
1612,Customer_1612,Male,Pokhara,2022-01-16
1613,Customer_1613,Female,Pokhara,2022-08-12
1614,Customer_1614,Female,Pokhara,2021-07-07
1615,Customer_1615,Female,Pokhara,2021-08-16
1616,Customer_1616,Male,Kathmandu,2022-06-23
1617,Customer_1617,Female,Pokhara,2022-07-08
1618,Customer_1618,Male,Bhaktapur,2022-02-08
1619,Customer_1619,Male,Pokhara,2021-05-04
1620,Customer_1620,Female,Bhaktapur,2022-12-07
1621,Customer_1621,Male,Kathmandu,2022-11-22
1622,Customer_1622,Male,Pokhara,2022-08-18
1623,Customer_1623,Male,Bhaktapur,2022-01-06
1624,Customer_1624,Female,Lalitpur,2022-07-16
1625,Customer_1625,Female,Lalitpur,2021-10-03
1626,Customer_1626,Female,Bhaktapur,2022-01-10
1627,Customer_1627,Male,Pokhara,2022-03-11
1628,Customer_1628,Male,Pokhara,2022-12-19
1629,Customer_1629,Female,Bhaktapur,2023-05-25
1630,Customer_1630,Female,Bhaktapur,2022-04-07
1631,Customer_1631,Male,Lalitpur,2022-08-13
1632,Customer_1632,Male,Kathmandu,2023-01-09
1633,Customer_1633,Female,Lalitpur,2022-07-23
1634,Customer_1634,Female,Pokhara,2021-07-20
1635,Customer_1635,Male,Lalitpur,2022-04-30
1636,Customer_1636,Male,Lalitpur,2022-03-08
1637,Customer_1637,Female,Lalitpur,2023-05-20
1638,Customer_1638,Female,Pokhara,2021-11-04
1639,Customer_1639,Female,Kathmandu,2022-02-12
1640,Customer_1640,Male,Lalitpur,2021-03-03
1641,Customer_1641,Male,Bhaktapur,2022-05-03
1642,Customer_1642,Male,Pokhara,2023-02-02
1643,Customer_1643,Female,Bhaktapur,2022-01-05
1644,Customer_1644,Female,Bhaktapur,2021-12-19
1645,Customer_1645,Male,Pokhara,2021-05-05
1646,Customer_1646,Female,Lalitpur,2022-08-14
1647,Customer_1647,Male,Bhaktapur,2021-12-30
1648,Customer_1648,Female,Pokhara,2023-03-05
1649,Customer_1649,Female,Kathmandu,2022-01-26
1650,Customer_1650,Female,Pokhara,2022-10-09
1651,Customer_1651,Male,Lalitpur,2022-10-18
1652,Customer_1652,Female,Pokhara,2022-10-09
1653,Customer_1653,Female,Kathmandu,2021-03-23
1654,Customer_1654,Male,Bhaktapur,2021-08-22
1655,Customer_1655,Female,Bhaktapur,2022-10-31
1656,Customer_1656,Female,Bhaktapur,2022-09-12
1657,Customer_1657,Female,Bhaktapur,2022-04-01
1658,Customer_1658,Female,Pokhara,2022-02-28
1659,Customer_1659,Male,Lalitpur,2023-05-25
1660,Customer_1660,Male,Lalitpur,2023-01-16
1661,Customer_1661,Male,Bhaktapur,2023-02-01
1662,Customer_1662,Male,Lalitpur,2021-06-20
1663,Customer_1663,Female,Kathmandu,2021-04-08
1664,Customer_1664,Male,Pokhara,2022-07-16
1665,Customer_1665,Male,Kathmandu,2023-03-01
1666,Customer_1666,Female,Kathmandu,2021-04-17
1667,Customer_1667,Female,Lalitpur,2021-03-28
1668,Customer_1668,Female,Bhaktapur,2021-08-23
1669,Customer_1669,Male,Bhaktapur,2022-03-30
1670,Customer_1670,Male,Lalitpur,2022-06-24
1671,Customer_1671,Male,Kathmandu,2021-02-05
1672,Customer_1672,Female,Bhaktapur,2023-06-04
1673,Customer_1673,Female,Pokhara,2023-06-11
1674,Customer_1674,Female,Pokhara,2021-05-19
1675,Customer_1675,Male,Pokhara,2022-10-09
1676,Customer_1676,Female,Bhaktapur,2021-12-22
1677,Customer_1677,Female,Lalitpur,2023-04-05
1678,Customer_1678,Male,Pokhara,2021-11-12
1679,Customer_1679,Female,Pokhara,2021-09-24
1680,Customer_1680,Male,Bhaktapur,2021-01-11
1681,Customer_1681,Male,Lalitpur,2021-12-19
1682,Customer_1682,Female,Pokhara,2022-07-02
1683,Customer_1683,Male,Pokhara,2023-02-13
1684,Customer_1684,Female,Bhaktapur,2021-01-10
1685,Customer_1685,Female,Bhaktapur,2022-09-04
1686,Customer_1686,Male,Kathmandu,2022-07-16
1687,Customer_1687,Female,Lalitpur,2022-02-26
1688,Customer_1688,Female,Pokhara,2021-09-13
1689,Customer_1689,Male,Pokhara,2023-04-29
1690,Customer_1690,Female,Lalitpur,2021-09-27
1691,Customer_1691,Male,Pokhara,2022-10-03
1692,Customer_1692,Male,Bhaktapur,2021-10-19
1693,Customer_1693,Female,Pokhara,2021-07-12
1694,Customer_1694,Male,Lalitpur,2021-05-20
1695,Customer_1695,Female,Kathmandu,2022-10-15
1696,Customer_1696,Female,Pokhara,2021-10-06
1697,Customer_1697,Female,Lalitpur,2021-11-25
1698,Customer_1698,Male,Lalitpur,2021-02-20
1699,Customer_1699,Male,Lalitpur,2021-04-15
1700,Customer_1700,Female,Bhaktapur,2021-05-09
1701,Customer_1701,Female,Kathmandu,2021-08-27
1702,Customer_1702,Male,Lalitpur,2021-01-16
1703,Customer_1703,Female,Lalitpur,2021-12-17
1704,Customer_1704,Female,Bhaktapur,2023-03-16
1705,Customer_1705,Female,Bhaktapur,2022-04-20
1706,Customer_1706,Male,Bhaktapur,2021-03-24
1707,Customer_1707,Male,Kathmandu,2021-09-30
1708,Customer_1708,Female,Kathmandu,2022-07-11
1709,Customer_1709,Female,Lalitpur,2021-07-16
1710,Customer_1710,Female,Pokhara,2023-04-29
1711,Customer_1711,Male,Kathmandu,2023-02-26
1712,Customer_1712,Male,Pokhara,2023-03-01
1713,Customer_1713,Female,Lalitpur,2023-01-26
1714,Customer_1714,Male,Lalitpur,2022-04-17
1715,Customer_1715,Male,Lalitpur,2022-04-30
1716,Customer_1716,Female,Bhaktapur,2021-11-27
1717,Customer_1717,Male,Kathmandu,2023-02-02
1718,Customer_1718,Male,Bhaktapur,2022-05-08
1719,Customer_1719,Female,Lalitpur,2022-01-05
1720,Customer_1720,Male,Lalitpur,2021-04-26
1721,Customer_1721,Male,Pokhara,2021-11-29
1722,Customer_1722,Male,Lalitpur,2023-03-25
1723,Customer_1723,Female,Kathmandu,2022-02-10
1724,Customer_1724,Male,Kathmandu,2021-02-13
1725,Customer_1725,Female,Lalitpur,2022-01-16
1726,Customer_1726,Male,Lalitpur,2021-06-11
1727,Customer_1727,Female,Kathmandu,2022-12-04
1728,Customer_1728,Female,Kathmandu,2021-03-03
1729,Customer_1729,Female,Lalitpur,2022-12-20
1730,Customer_1730,Male,Lalitpur,2022-05-15
1731,Customer_1731,Male,Bhaktapur,2022-07-26
1732,Customer_1732,Female,Pokhara,2023-01-21
1733,Customer_1733,Male,Kathmandu,2022-12-07
1734,Customer_1734,Female,Bhaktapur,2023-01-12
1735,Customer_1735,Male,Bhaktapur,2021-02-10
1736,Customer_1736,Female,Pokhara,2022-07-27
1737,Customer_1737,Female,Pokhara,2021-07-14
